You entered a buffer length of 10,,,,,,,,,,,,,,,,,,
RAW,0.026855,1,0.062012, AVG ,0.00022,1.1,0.108557,,,,,,,,,,,
RAW,0.019897,1,0.061035, AVG ,0.008118,1.1,0.102209,,,,,,,,,,,
RAW,0.016235,1,0.062256, AVG ,0.013708,1.1,0.095459,,,,,,,,,,,
RAW,0.005249,1,0.066284, AVG ,0.016296,1.1,0.089404,,,,,,,,,,,
RAW,-0.009033,1,0.073364, AVG ,0.015405,1.1,0.084692,,,,,,,,,,,
RAW,-0.026245,1,0.08313, AVG ,0.011792,1.1,0.08186,,,,,,,,,,,
RAW,-0.03125,1,0.09375, AVG ,0.007666,1.1,0.081287,,,,,,,,,,,
RAW,-0.026978,1,0.10791, AVG ,0.004236,1.1,0.083642,,,,,,,,,,,
RAW,-0.016113,1,0.124756, AVG ,0.00116,1.1,0.088062,,,,,,,,,,,
RAW,-0.00293,0.99646,0.141968, AVG ,-0.001526,1.099646,0.094543,,,,,,,,,,,
RAW,0.008667,0.991455,0.150024, AVG ,-0.003565,1.098792,0.102649,,,,,,,,,,,
RAW,0.021973,0.981689,0.154053, AVG ,-0.004053,1.09696,0.111853,,,,,,,,,,,
RAW,0.031006,0.972168,0.153809, AVG ,-0.002942,1.094177,0.12113,,,,,,,,,,,
RAW,0.031616,0.960327,0.148193, AVG ,-0.001404,1.09021,0.129724,,,,,,,,,,,
RAW,0.029175,0.94458,0.143188, AVG ,0.000989,1.084668,0.137415,,,,,,,,,,,
RAW,0.022095,0.924927,0.135742, AVG ,0.004102,1.077161,0.143652,,,,,,,,,,,
RAW,0.021729,0.904419,0.134644, AVG ,0.008899,1.067603,0.148804,,,,,,,,,,,
RAW,0.023071,0.881958,0.136475, AVG ,0.014331,1.055798,0.153076,,,,,,,,,,,
RAW,0.022827,0.857788,0.140747, AVG ,0.019312,1.041577,0.15636,,,,,,,,,,,
RAW,0.021973,0.837769,0.141724, AVG ,0.02312,1.025354,0.158057,,,,,,,,,,,
RAW,0.021606,0.821777,0.145264, AVG ,0.025574,1.007886,0.158386,,,,,,,,,,,
RAW,0.021118,0.808594,0.149414, AVG ,0.026819,0.9896,0.158325,,,,,,,,,,,
RAW,0.021606,0.796265,0.151733, AVG ,0.026782,0.971057,0.158093,,,,,,,,,,,
RAW,0.022095,0.783936,0.151855, AVG ,0.025891,0.952234,0.157898,,,,,,,,,,,
RAW,0.014404,0.773926,0.152832, AVG ,0.02417,0.933594,0.158362,,,,,,,,,,,
RAW,0.01123,0.7677,0.154053, AVG ,0.022375,0.915906,0.159448,,,,,,,,,,,
RAW,0.008789,0.769043,0.154785, AVG ,0.021045,0.900318,0.161353,,,,,,,,,,,
RAW,0.005005,0.769409,0.158203, AVG ,0.019372,0.886816,0.163709,,,,,,,,,,,
RAW,0.006226,0.76355,0.160278, AVG ,0.017688,0.874976,0.166089,,,,,,,,,,,
RAW,0.008301,0.756592,0.162231, AVG ,0.016235,0.864856,0.168237,,,,,,,,,,,
RAW,0.004639,0.748291,0.162231, AVG ,0.014502,0.855908,0.170288,,,,,,,,,,,
RAW,-0.006592,0.739502,0.159058, AVG ,0.011682,0.847681,0.171667,,,,,,,,,,,
RAW,-0.020874,0.730713,0.162842, AVG ,0.007483,0.839893,0.17301,,,,,,,,,,,
RAW,-0.03186,0.723633,0.162354, AVG ,0.002136,0.83263,0.174072,,,,,,,,,,,
RAW,-0.042603,0.717529,0.165771, AVG ,-0.004333,0.825989,0.175464,,,,,,,,,,,
RAW,-0.043945,0.708374,0.171509, AVG ,-0.010168,0.819434,0.177331,,,,,,,,,,,
RAW,-0.036743,0.706055,0.177368, AVG ,-0.014966,0.813269,0.179663,,,,,,,,,,,
RAW,-0.036377,0.7052,0.177979, AVG ,-0.019482,0.806885,0.181982,,,,,,,,,,,
RAW,-0.039673,0.709106,0.179688, AVG ,-0.02395,0.800855,0.184131,,,,,,,,,,,
RAW,-0.047363,0.717163,0.179077, AVG ,-0.029309,0.796216,0.186011,,,,,,,,,,,
RAW,-0.055908,0.727905,0.176392, AVG ,-0.03573,0.793347,0.187427,,,,,,,,,,,
RAW,-0.062866,0.739624,0.171753, AVG ,-0.04248,0.79248,0.188379,,,,,,,,,,,
RAW,-0.068359,0.750244,0.168579, AVG ,-0.048657,0.793555,0.189331,,,,,,,,,,,
RAW,-0.064453,0.760498,0.16333, AVG ,-0.053015,0.796533,0.18938,,,,,,,,,,,
RAW,-0.066895,0.776611,0.161743, AVG ,-0.056518,0.801831,0.189319,,,,,,,,,,,
RAW,-0.067383,0.793701,0.163086, AVG ,-0.058996,0.809448,0.18905,,,,,,,,,,,
RAW,-0.072144,0.814453,0.16333, AVG ,-0.061816,0.820056,0.188232,,,,,,,,,,,
RAW,-0.081909,0.83374,0.167358, AVG ,-0.066333,0.832825,0.187231,,,,,,,,,,,
RAW,-0.095581,0.855713,0.174561, AVG ,-0.072253,0.847876,0.18689,,,,,,,,,,,
RAW,-0.107178,0.872925,0.181396, AVG ,-0.079004,0.864258,0.187061,,,,,,,,,,,
RAW,-0.108398,0.88855,0.19458, AVG ,-0.085107,0.881396,0.188611,,,,,,,,,,,
RAW,-0.109131,0.902954,0.208252, AVG ,-0.09043,0.898901,0.191797,,,,,,,,,,,
RAW,-0.105957,0.912231,0.222534, AVG ,-0.094739,0.916162,0.196875,,,,,,,,,,,
RAW,-0.103027,0.918457,0.230591, AVG ,-0.098206,0.932983,0.203076,,,,,,,,,,,
RAW,-0.10144,0.925781,0.236694, AVG ,-0.101904,0.949512,0.210412,,,,,,,,,,,
RAW,-0.10022,0.927246,0.246216, AVG ,-0.105237,0.964575,0.21886,,,,,,,,,,,
RAW,-0.104248,0.925293,0.245239, AVG ,-0.108923,0.977734,0.227075,,,,,,,,,,,
RAW,-0.112915,0.919312,0.246582, AVG ,-0.113,0.98822,0.2354,,,,,,,,,,,
RAW,-0.127197,0.914673,0.251709, AVG ,-0.117529,0.996314,0.243835,,,,,,,,,,,
RAW,-0.144043,0.910645,0.256348, AVG ,-0.122375,1.001807,0.252014,,,,,,,,,,,
RAW,-0.160156,0.905884,0.25769, AVG ,-0.127673,1.005103,0.259644,,,,,,,,,,,
RAW,-0.182129,0.901489,0.267822, AVG ,-0.135046,1.006396,0.266968,,,,,,,,,,,
RAW,-0.195801,0.901855,0.277954, AVG ,-0.143713,1.006287,0.273938,,,,,,,,,,,
RAW,-0.202026,0.906616,0.291504, AVG ,-0.15332,1.005725,0.280835,,,,,,,,,,,
RAW,-0.204468,0.911865,0.304688, AVG ,-0.163464,1.005066,0.288245,,,,,,,,,,,
RAW,-0.20813,0.920898,0.315552, AVG ,-0.174133,1.004578,0.29613,,,,,,,,,,,
RAW,-0.21582,0.928833,0.322754, AVG ,-0.185693,1.004736,0.303784,,,,,,,,,,,
RAW,-0.22522,0.935303,0.329834, AVG ,-0.197791,1.005737,0.312244,,,,,,,,,,,
RAW,-0.231323,0.938232,0.334961, AVG ,-0.209631,1.007629,0.321082,,,,,,,,,,,
RAW,-0.236206,0.937378,0.339478, AVG ,-0.220532,1.0099,0.329858,,,,,,,,,,,
RAW,-0.23999,0.934692,0.338745, AVG ,-0.230127,1.012305,0.338098,,,,,,,,,,,
RAW,-0.244507,0.928101,0.335571, AVG ,-0.238562,1.014526,0.345886,,,,,,,,,,,
RAW,-0.250977,0.924805,0.330566, AVG ,-0.245447,1.016858,0.352161,,,,,,,,,,,
RAW,-0.254028,0.919434,0.320679, AVG ,-0.251269,1.018616,0.356433,,,,,,,,,,,
RAW,-0.255737,0.911743,0.314331, AVG ,-0.256641,1.019128,0.358716,,,,,,,,,,,
RAW,-0.260986,0.905884,0.303101, AVG ,-0.262292,1.01853,0.358557,,,,,,,,,,,
RAW,-0.265869,0.898315,0.294434, AVG ,-0.268066,1.016272,0.356445,,,,,,,,,,,
RAW,-0.268677,0.889893,0.286133, AVG ,-0.273352,1.012378,0.352783,,,,,,,,,,,
RAW,-0.276978,0.880737,0.278564, AVG ,-0.278528,1.006921,0.347656,,,,,,,,,,,
RAW,-0.289062,0.87146,0.272949, AVG ,-0.284302,1.000244,0.341455,,,,,,,,,,,
RAW,-0.29834,0.864624,0.272461, AVG ,-0.290515,0.992969,0.334753,,,,,,,,,,,
RAW,-0.305664,0.860107,0.270996, AVG ,-0.297083,0.98551,0.327978,,,,,,,,,,,
RAW,-0.310669,0.859741,0.273926, AVG ,-0.303699,0.978674,0.321814,,,,,,,,,,,
RAW,-0.310181,0.865601,0.285034, AVG ,-0.309619,0.972754,0.317261,,,,,,,,,,,
RAW,-0.306519,0.872559,0.295532, AVG ,-0.314868,0.968066,0.314746,,,,,,,,,,,
RAW,-0.300293,0.87793,0.304321, AVG ,-0.319324,0.964685,0.313745,,,,,,,,,,,
RAW,-0.292114,0.880615,0.309326, AVG ,-0.322437,0.962158,0.314368,,,,,,,,,,,
RAW,-0.289062,0.878174,0.314941, AVG ,-0.324756,0.960144,0.316418,,,,,,,,,,,
RAW,-0.291382,0.878296,0.311401, AVG ,-0.327026,0.958984,0.318945,,,,,,,,,,,
RAW,-0.297119,0.876587,0.307251, AVG ,-0.329041,0.958569,0.321814,,,,,,,,,,,
RAW,-0.299927,0.875977,0.303955, AVG ,-0.330127,0.959021,0.324914,,,,,,,,,,,
RAW,-0.305298,0.875854,0.29895, AVG ,-0.330823,0.960144,0.327563,,,,,,,,,,,
RAW,-0.312378,0.88269,0.297974, AVG ,-0.331494,0.962402,0.330261,,,,,,,,,,,
RAW,-0.316284,0.890381,0.299805, AVG ,-0.332056,0.965466,0.332849,,,,,,,,,,,
RAW,-0.317993,0.898682,0.301147, AVG ,-0.332837,0.968774,0.33446,,,,,,,,,,,
RAW,-0.309814,0.90625,0.305054, AVG ,-0.333166,0.972144,0.335413,,,,,,,,,,,
RAW,-0.300049,0.920166,0.307007, AVG ,-0.333142,0.976367,0.335681,,,,,,,,,,,
RAW,-0.294189,0.932007,0.309204, AVG ,-0.333349,0.981506,0.335669,,,,,,,,,,,
RAW,-0.284912,0.944214,0.305908, AVG ,-0.332934,0.98811,0.334766,,,,,,,,,,,
RAW,-0.282593,0.9552,0.303467, AVG ,-0.332056,0.995801,0.333972,,,,,,,,,,,
RAW,-0.279907,0.96167,0.294556, AVG ,-0.330334,1.004309,0.332703,,,,,,,,,,,
RAW,-0.275391,0.967163,0.288208, AVG ,-0.327881,1.013428,0.331128,,,,,,,,,,,
RAW,-0.280884,0.970703,0.278687, AVG ,-0.325439,1.022913,0.329102,,,,,,,,,,,
RAW,-0.28418,0.973999,0.270996, AVG ,-0.32262,1.032043,0.326404,,,,,,,,,,,
RAW,-0.286011,0.976074,0.268555, AVG ,-0.319592,1.040613,0.323279,,,,,,,,,,,
RAW,-0.287964,0.980957,0.266968, AVG ,-0.316589,1.04884,0.319861,,,,,,,,,,,
RAW,-0.292358,0.985474,0.267822, AVG ,-0.314844,1.056763,0.316138,,,,,,,,,,,
RAW,-0.300171,0.984741,0.270996, AVG ,-0.314856,1.06322,0.312537,,,,,,,,,,,
RAW,-0.300781,0.97937,0.276489, AVG ,-0.315515,1.067956,0.309265,,,,,,,,,,,
RAW,-0.303467,0.973877,0.28418, AVG ,-0.317371,1.070923,0.307092,,,,,,,,,,,
RAW,-0.312256,0.970337,0.293335, AVG ,-0.320337,1.072437,0.306079,,,,,,,,,,,
RAW,-0.32605,0.976562,0.301758, AVG ,-0.324951,1.073926,0.306799,,,,,,,,,,,
RAW,-0.32959,0.983643,0.316284, AVG ,-0.330371,1.075574,0.309607,,,,,,,,,,,
RAW,-0.324341,0.993408,0.331055, AVG ,-0.334717,1.077844,0.314844,,,,,,,,,,,
RAW,-0.314087,1,0.344604, AVG ,-0.337708,1.080444,0.322205,,,,,,,,,,,
RAW,-0.304077,1,0.352661, AVG ,-0.339514,1.082837,0.330615,,,,,,,,,,,
RAW,-0.293335,1,0.35437, AVG ,-0.340051,1.084741,0.339355,,,,,,,,,,,
RAW,-0.286987,1,0.352417, AVG ,-0.339514,1.086194,0.347815,,,,,,,,,,,
RAW,-0.283447,1,0.34668, AVG ,-0.337842,1.08772,0.355383,,,,,,,,,,,
RAW,-0.283447,1,0.338623, AVG ,-0.336108,1.089783,0.361597,,,,,,,,,,,
RAW,-0.286621,1,0.326172, AVG ,-0.334424,1.092395,0.365796,,,,,,,,,,,
RAW,-0.29248,1,0.313232, AVG ,-0.332446,1.095361,0.367786,,,,,,,,,,,
RAW,-0.29187,1,0.303711, AVG ,-0.329028,1.097705,0.367981,,,,,,,,,,,
RAW,-0.291382,1,0.294434, AVG ,-0.325207,1.099341,0.365796,,,,,,,,,,,
RAW,-0.294067,1,0.286255, AVG ,-0.32218,1.1,0.361316,,,,,,,,,,,
RAW,-0.290649,1,0.284912, AVG ,-0.319836,1.1,0.355347,,,,,,,,,,,
RAW,-0.285522,1,0.284668, AVG ,-0.317981,1.1,0.348547,,,,,,,,,,,
RAW,-0.278076,1,0.285522, AVG ,-0.316455,1.1,0.341663,,,,,,,,,,,
RAW,-0.27063,1,0.286499, AVG ,-0.314819,1.1,0.335071,,,,,,,,,,,
RAW,-0.2677,1,0.284058, AVG ,-0.313244,1.1,0.328809,,,,,,,,,,,
RAW,-0.268433,1,0.280884, AVG ,-0.311743,1.1,0.323035,,,,,,,,,,,
RAW,-0.269531,1,0.278809, AVG ,-0.310034,1.1,0.318298,,,,,,,,,,,
RAW,-0.275757,1,0.275024, AVG ,-0.308362,1.1,0.314478,,,,,,,,,,,
RAW,-0.27832,1,0.272095, AVG ,-0.307007,1.1,0.311316,,,,,,,,,,,
RAW,-0.27832,1,0.272583, AVG ,-0.3057,1.1,0.309131,,,,,,,,,,,
RAW,-0.282227,1,0.270508, AVG ,-0.304516,1.1,0.307556,,,,,,,,,,,
RAW,-0.285767,1,0.271118, AVG ,-0.304028,1.1,0.306177,,,,,,,,,,,
RAW,-0.297485,1,0.271729, AVG ,-0.305225,1.1,0.304883,,,,,,,,,,,
RAW,-0.30603,1,0.274292, AVG ,-0.30802,1.1,0.30376,,,,,,,,,,,
RAW,-0.316772,1,0.275757, AVG ,-0.312634,1.1,0.302686,,,,,,,,,,,
RAW,-0.320923,1,0.282349, AVG ,-0.317957,1.1,0.302515,,,,,,,,,,,
RAW,-0.32312,1,0.290283, AVG ,-0.323425,1.1,0.303455,,,,,,,,,,,
RAW,-0.318237,0.996704,0.296631, AVG ,-0.328296,1.09967,0.305237,,,,,,,,,,,
RAW,-0.31958,0.994629,0.303955, AVG ,-0.332678,1.099133,0.30813,,,,,,,,,,,
RAW,-0.318115,0.98999,0.307983, AVG ,-0.336658,1.098132,0.311719,,,,,,,,,,,
RAW,-0.313477,0.984863,0.308594, AVG ,-0.340173,1.096619,0.31532,,,,,,,,,,,
RAW,-0.311035,0.981812,0.310181, AVG ,-0.343054,1.0948,0.319287,,,,,,,,,,,
RAW,-0.306641,0.976807,0.307129, AVG ,-0.345142,1.09248,0.322888,,,,,,,,,,,
RAW,-0.303345,0.970581,0.300537, AVG ,-0.345728,1.089539,0.325769,,,,,,,,,,,
RAW,-0.295654,0.965454,0.291504, AVG ,-0.34469,1.086084,0.32749,,,,,,,,,,,
RAW,-0.291504,0.961182,0.28418, AVG ,-0.342163,1.082202,0.328333,,,,,,,,,,,
RAW,-0.292358,0.952148,0.272705, AVG ,-0.339307,1.077417,0.327368,,,,,,,,,,,
RAW,-0.294189,0.945435,0.264404, AVG ,-0.336413,1.07196,0.32478,,,,,,,,,,,
