2371,0,0.303711,-0.954712
2375,-0.000977,0.30188,-0.95459
2379,0.000366,0.304565,-0.956543
2383,0.000488,0.300049,-0.955688
2387,0,0.299927,-0.956055
2391,0.001831,0.298462,-0.957764
2395,0.000732,0.299561,-0.956421
2399,0.002197,0.29895,-0.955078
2403,0.002441,0.301758,-0.957153
2407,0.000244,0.30127,-0.958374
2411,-0.000366,0.300781,-0.957642
2415,0.000732,0.302246,-0.957153
2419,-0.000122,0.296509,-0.957764
2423,-0.000854,0.296021,-0.958862
2427,0.002319,0.295044,-0.959595
2431,0.000977,0.294067,-0.960327
2435,0.000732,0.293335,-0.96106
2439,0.000732,0.295166,-0.96106
2443,0.00061,0.29248,-0.957764
2447,0.001831,0.293579,-0.958984
2451,0.002319,0.296143,-0.960815
2455,-0.000854,0.296143,-0.957642
2459,0.002197,0.2948,-0.95813
2463,0.001709,0.296631,-0.958374
2467,0.000977,0.296997,-0.957397
2471,0.000732,0.296265,-0.959229
2475,0.002197,0.297485,-0.959839
2479,0.001953,0.297974,-0.957275
2483,-0.000977,0.300537,-0.956421
2487,0.001465,0.300293,-0.957275
2491,0,0.299683,-0.958862
2495,0.001831,0.299561,-0.958008
2499,0.002075,0.300659,-0.957153
2503,0.00061,0.300293,-0.957275
2507,0.002686,0.298218,-0.956543
2511,-0.000366,0.297729,-0.958618
2515,0,0.296143,-0.961426
2519,0.000366,0.298218,-0.957764
2523,0.001465,0.297363,-0.956787
2527,0.000854,0.298462,-0.958008
2531,-0.000122,0.296509,-0.956665
2535,0.000977,0.298218,-0.959717
2539,0.001831,0.296021,-0.95874
2543,0.000488,0.296631,-0.958862
2547,0.001343,0.297607,-0.95874
2551,0.002319,0.297852,-0.956543
2555,0.000244,0.299072,-0.957031
2559,-0.00061,0.299927,-0.957397
2563,-0.00061,0.301514,-0.955444
2567,0.001099,0.301147,-0.957886
2571,0.001343,0.299316,-0.956909
2575,0.000854,0.299072,-0.95813
2579,0.002075,0.29834,-0.957886
2583,0.002319,0.298218,-0.95752
2587,0.00061,0.297852,-0.957642
2591,0.000244,0.299561,-0.95874
2595,-0.000122,0.300049,-0.958008
2599,0.001465,0.299927,-0.957153
2603,0.000366,0.29895,-0.956421
2607,-0.000977,0.301636,-0.958252
2611,0.000244,0.300659,-0.958862
2615,0,0.298462,-0.959229
2619,0.001831,0.296875,-0.959351
2623,0.000977,0.295898,-0.95874
2627,0,0.297241,-0.958862
2631,0.000732,0.299927,-0.958984
2635,-0.000366,0.296997,-0.957275
2639,0.000854,0.29834,-0.955688
2643,0.001953,0.297607,-0.958496
2647,0.000854,0.300293,-0.955811
2651,0.001221,0.298828,-0.954712
2655,0.000732,0.29895,-0.957153
2659,0.003418,0.299194,-0.958496
2663,0.002075,0.298828,-0.95874
2667,0.000977,0.298218,-0.959717
2671,0.001709,0.296875,-0.958374
2675,0.000854,0.296875,-0.958008
2679,0.002075,0.296631,-0.957764
2683,0.000122,0.296509,-0.957886
2687,0.000488,0.297607,-0.95752
2691,0.000122,0.298828,-0.960815
2695,0.000854,0.296997,-0.957275
2699,0.002197,0.297729,-0.959106
2703,0.002197,0.298584,-0.956055
2707,0.000854,0.299194,-0.957642
2711,0.000488,0.299072,-0.95752
2715,0.000122,0.298218,-0.960083
2719,0.000854,0.298462,-0.95813
2723,0.001221,0.296997,-0.956787
2727,0.003418,0.297729,-0.960205
2731,-0.001343,0.295288,-0.959839
2735,-0.000122,0.295532,-0.958008
2739,0.001953,0.299438,-0.957764
2743,0.000732,0.298584,-0.959473
2747,-0.001099,0.298828,-0.957886
2751,0.001587,0.300659,-0.956909
2755,0.000732,0.296753,-0.95874
2759,0.000854,0.297729,-0.957153
2763,0.002319,0.298462,-0.958374
2767,-0.001343,0.294922,-0.958008
2771,0.000366,0.29895,-0.958008
2775,0.000977,0.300903,-0.958618
2779,0,0.299561,-0.955811
2783,0.001099,0.301514,-0.954346
2787,0.000366,0.302368,-0.958618
2791,-0.000854,0.30188,-0.957764
2795,0.000732,0.301025,-0.955933
2799,0.001343,0.302002,-0.9552
2803,-0.001343,0.299683,-0.954956
2807,0.001221,0.299927,-0.956909
2811,0.001953,0.302856,-0.957764
2815,0.000732,0.303223,-0.956787
2819,0.001221,0.300537,-0.953979
2823,-0.000488,0.300293,-0.957886
2827,0.000122,0.297974,-0.960327
2831,0.001099,0.294922,-0.957153
2835,0.000244,0.295166,-0.958252
2839,0,0.292725,-0.96106
2843,0.002808,0.293091,-0.962036
2847,0.002197,0.292358,-0.96167
2851,-0.001953,0.292114,-0.959595
2855,0.000244,0.294312,-0.959839
2859,0.001343,0.29541,-0.96106
2863,0.000732,0.296631,-0.959229
2867,0.002319,0.298706,-0.957031
2871,0.001709,0.299438,-0.956177
2875,0.001343,0.299683,-0.95813
2879,0.001587,0.300415,-0.955933
2883,0.001587,0.299194,-0.958984
2887,0.002075,0.298462,-0.958984
2891,0.001709,0.297485,-0.958252
2895,0.002197,0.297729,-0.959351
2899,-0.000244,0.300293,-0.958618
2903,0.00293,0.300171,-0.959106
2907,0.000244,0.299683,-0.957275
2911,-0.000122,0.299316,-0.959839
2915,0.001587,0.297852,-0.956299
2919,0.00061,0.299316,-0.956543
2923,0.000854,0.300659,-0.95813
2927,-0.000122,0.300659,-0.955322
2931,0,0.303955,-0.956909
2935,0.001099,0.303223,-0.956543
2939,0.000977,0.304321,-0.954468
2943,0.000244,0.30542,-0.954834
2947,0.000122,0.302002,-0.959229
2951,0.000854,0.298096,-0.955688
2955,0.001709,0.297119,-0.957153
2959,0.000488,0.298462,-0.957275
2963,0.000244,0.295898,-0.958862
2967,0.001343,0.297607,-0.958618
2971,0.002319,0.295166,-0.958862
2975,0.002563,0.293335,-0.959595
2979,0.002563,0.295288,-0.962524
2983,0.001831,0.292969,-0.960938
2987,-0.000122,0.295166,-0.959717
2991,0.000732,0.293335,-0.959839
